Annual Data:,,,,,,,,,,,,,,,,,,,,,,,Quarterly Data:
"Operating Margin %","-","-","-","-","8.470","-1.820","13.440","23.620","23.430","25.350","25.890","18.240","19.150","12.650","6.290","9.140","9.820","10.090","8.850","-7.080","-4.850","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","56.630","0.000","17.450","21.640","22.870","22.320","20.930","27.960","24.120","24.100","22.260","23.330","25.790","25.740","24.200","25.720","25.590","25.400","26.250","26.280","18.350","19.500","16.900","18.260","17.780","20.810","18.300","19.630","14.480","12.200","13.080","10.780","9.540","-6.520","9.780","11.830","10.410","9.910","7.520","8.890","6.420","8.560","12.710","10.850","8.730","11.030","8.380","10.760","8.710","8.870","6.010","11.660","6.510","6.310","-2.860","2.790","6.710","9.550","-43.930","10.360","9.120","6.050"
"Net Margin %","-","-","-","-","8.530","-0.980","12.320","14.340","15.360","16.480","15.540","14.430","14.640","9.320","4.780","6.540","6.830","5.190","4.620","-15.490","-6.200","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","59.940","0.000","22.680","12.450","13.480","13.270","12.640","17.610","15.570","15.690","14.730","15.490","16.950","16.880","15.140","16.990","17.370","17.190","7.820","19.810","14.700","15.350","13.460","14.270","13.860","15.800","14.150","14.730","11.060","9.380","9.830","6.950","7.390","-3.630","7.080","7.970","6.890","6.870","5.230","7.260","4.840","5.690","8.180","8.140","3.690","6.750","3.950","5.470","3.000","7.010","2.880","5.500","-2.240","4.500","-4.640","-13.180","4.180","0.340","-51.370","5.150","3.780","18.730"
"FCF Margin %","-","-","-","-","0.000","5.580","23.460","43.700","28.300","28.300","29.730","21.050","23.180","10.710","18.440","13.460","16.390","9.510","5.310","13.700","7.380","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","58.720","10.840","47.610","64.400","48.180","11.650","17.710","53.900","28.020","-4.960","20.820","53.800","39.820","9.760","20.910","48.570","37.470","-7.610","17.730","37.180","33.750","-3.230","22.190","39.100","32.040","-10.220","14.040","24.460","14.110","-5.910","18.800","30.280","28.510","-8.780","15.650","25.960","18.940","-2.430","26.250","20.780","18.090","-10.510","32.100","17.730","-1.940","-12.400","19.440","18.690","-4.820","-7.820","1.050","15.400","17.210","-8.000","24.360","19.590","8.340","-7.630","8.790"
"Debt to Equity","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.224","1.124","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9,999.000","9,999.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.994","0.955","0.986","1.224","1.232","1.298","1.124"
"Total Equity to Total Asset","-","-","-","-","-0.350","-0.035","-0.342","0.352","0.567","0.595","0.543","0.484","0.402","0.313","0.289","0.303","0.308","0.315","0.324","0.227","0.239","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-0.450","-0.342","-0.264","-0.171","0.305","0.352","0.442","0.470","0.440","0.567","0.557","0.549","0.521","0.595","0.598","0.603","0.511","0.543","0.553","0.567","0.500","0.484","0.490","0.495","0.447","0.402","0.403","0.349","0.303","0.313","0.331","0.317","0.288","0.289","0.300","0.326","0.283","0.303","0.302","0.289","0.292","0.308","0.297","0.314","0.305","0.315","0.320","0.326","0.304","0.324","0.307","0.308","0.282","0.278","0.280","0.269","0.227","0.232","0.224","0.239"
"Total Debt to Total Asset","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.278","0.268","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.276","0.267","0.265","0.278","0.286","0.290","0.268"
"Gross Profit to Total Asset %","-","-","-","-","106.500","82.190","94.750","71.040","44.530","37.180","36.540","35.800","39.470","36.630","32.690","31.560","28.810","26.600","25.530","24.870","20.530","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","207.940","108.390","107.660","103.230","70.440","57.810","53.350","52.280","47.840","41.180","38.670","43.260","42.160","38.560","36.400","38.100","37.770","36.530","34.150","36.850","34.870","34.970","37.210","40.700","37.650","37.650","37.010","37.960","38.660","33.710","33.620","33.840","32.760","33.740","32.510","34.060","30.600","31.580","28.900","29.650","29.690","27.380","24.380","26.980","25.590","26.420","25.350","25.160","24.500","26.760","25.920","27.130","24.390","21.150","17.420","18.820","19.920","21.630","21.460","19.870"
"Asset Turnover","-","-","-","-","2.005","1.741","1.750","1.210","0.757","0.632","0.641","0.682","0.741","0.741","0.681","0.646","0.619","0.562","0.536","0.509","0.410","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.956","0.480","0.463","0.459","0.301","0.235","0.225","0.222","0.207","0.174","0.165","0.183","0.180","0.163","0.159","0.168","0.165","0.161","0.162","0.171","0.168","0.169","0.177","0.185","0.177","0.179","0.185","0.191","0.194","0.176","0.179","0.181","0.173","0.166","0.169","0.177","0.169","0.144","0.157","0.163","0.156","0.146","0.139","0.139","0.139","0.135","0.136","0.138","0.130","0.130","0.136","0.139","0.138","0.113","0.088","0.095","0.100","0.104","0.104","0.103"
"Dividend Payout Ratio","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Days Sales Outstanding","-","-","-","-","0.000","78.580","63.560","33.470","42.950","52.210","81.430","110.880","135.910","184.970","218.790","230.720","53.740","57.340","314.730","287.610","282.150","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.220","58.350","60.130","32.310","62.300","30.720","39.680","38.230","69.120","40.650","56.680","52.040","78.660","48.990","60.160","57.030","108.370","76.880","96.200","88.750","135.170","104.620","120.760","115.840","152.290","128.450","156.400","157.160","195.910","189.530","200.440","197.370","217.430","206.460","222.200","190.290","237.780","232.090","225.580","233.960","247.460","49.510","310.930","262.950","288.810","53.990","286.760","275.730","323.470","298.690","306.900","301.750","72.220","270.570","299.810","274.930","269.560","251.860","276.210","283.100"
